,baseMean,log2FoldChange,pvalue,padj,symbol
ENSG0000003347,36.5,-0.15826208391673235,0.5996220099378908,0.9902603766051399,GENE_3346
ENSG0000010379,40.875,-0.04412255323230784,0.6792274866170465,0.9902603766051399,GENE_10378
ENSG0000010372,46.0,0.031364170909335014,0.8245321838480999,0.9902603766051399,GENE_10371
ENSG0000010370,796.875,-0.043001153100880596,0.5959445123426494,0.9902603766051399,GENE_10369
ENSG0000006934,63.5,-0.02272007650008353,0.8297617000480279,0.9902603766051399,GENE_6933
ENSG0000001973,155.625,-0.039401349612369636,0.7051849654572894,0.9902603766051399,GENE_1972
ENSG0000010369,6.125,0.058893689053568614,0.7556541980241605,0.9902603766051399,GENE_10368
ENSG0000010343,17.875,0.30378074817710293,0.6299477971083025,0.9902603766051399,GENE_10342
ENSG0000010344,13.125,0.30339214344993476,0.7101504618618734,0.9902603766051399,GENE_10343
ENSG0000003349,151.625,-0.06899609259153161,0.6385295843966625,0.9902603766051399,GENE_3348
ENSG0000001993,328.625,-0.018658164732246046,0.7474078219789024,0.9902603766051399,GENE_1992
ENSG0000006910,16.375,-0.24285652389616355,0.8011016941310307,0.9902603766051399,GENE_6909
ENSG0000010382,223.375,0.030679618089426552,0.7548628101801153,0.9902603766051399,GENE_10381
ENSG0000006936,103.25,0.10484236585749811,0.6173288292089794,0.9902603766051399,GENE_6935
ENSG0000010334,43.5,-0.16600995143892924,0.7136430358586817,0.9902603766051399,GENE_10333
ENSG0000001995,90.75,0.023846741954367662,0.7624310768287865,0.9902603766051399,GENE_1994
ENSG0000010397,24.875,-0.07251249978436798,0.6899451168769328,0.9902603766051399,GENE_10396
ENSG0000006887,5.5,0.0,0.7985473988136955,0.9902603766051399,GENE_6886
ENSG0000001986,109.625,0.01645052078059436,0.8747307909943214,0.9902603766051399,GENE_1985
ENSG0000010390,130.75,0.04965788630731163,0.6726517019129055,0.9902603766051399,GENE_10389
ENSG0000001981,15.25,-0.0946368741380752,0.7575757565498501,0.9902603766051399,GENE_1980
ENSG0000006917,13.0,-0.055495112591703574,0.8680359018347162,0.9902603766051399,GENE_6916
ENSG0000010357,110.0,-0.04590780645659289,0.6616693795963309,0.9902603766051399,GENE_10356
ENSG0000010356,2648.5,0.01497997737372174,0.5976920806186887,0.9902603766051399,GENE_10355
ENSG0000010355,149.5,-0.014475322515879558,0.848834493176039,0.9902603766051399,GENE_10354
ENSG0000010354,15.75,-0.1834461410959312,0.7417354319672977,0.9902603766051399,GENE_10353
ENSG0000010312,27.25,-0.052948879948958964,0.6630472623131957,0.9902603766051399,GENE_10311
ENSG0000014493,20.75,-0.20894689027149638,0.812655828291221,0.9902603766051399,GENE_14492
ENSG0000006885,72.0,-0.010018755824991009,0.8536886125544099,0.9902603766051399,GENE_6884
ENSG0000010403,334.75,0.015084327539054995,0.8335631723522852,0.9902603766051399,GENE_10402
ENSG0000010330,272.625,0.027783156513537962,0.8478099036188375,0.9902603766051399,GENE_10329
ENSG0000006881,72.0,0.02003775323654501,0.8771580769314712,0.9902603766051399,GENE_6880
ENSG0000003344,361.875,-0.014950341465971444,0.8446397939887185,0.9902603766051399,GENE_3343
ENSG0000006894,102.375,0.02466205423426903,0.7620341881011372,0.9902603766051399,GENE_6893
ENSG0000001965,126.125,-0.031457431521597454,0.7947812220134037,0.9902603766051399,GENE_1964
ENSG0000010331,19.875,0.1271119179033392,0.7053489345476729,0.9902603766051399,GENE_10330
ENSG0000003351,24.75,-0.2336723462024507,0.6626016095229237,0.9902603766051399,GENE_3350
ENSG0000010362,18.75,-0.15403362867242085,0.7721591567012424,0.9902603766051399,GENE_10361
ENSG0000001968,41.875,-0.07753660047102036,0.6457330601056221,0.9902603766051399,GENE_1967
ENSG0000010313,26.625,-0.14914343930580934,0.8771445341306185,0.9902603766051399,GENE_10312
ENSG0000001988,123.25,-0.04682585612071831,0.6221887048124107,0.9902603766051399,GENE_1987
ENSG0000010394,35.125,-0.09244624876459508,0.709803443763629,0.9902603766051399,GENE_10393
ENSG0000010352,5.125,0.070389327891398,0.6192800869084492,0.9902603766051399,GENE_10351
ENSG0000006914,306.375,0.03178648866765066,0.7272001967415516,0.9902603766051399,GENE_6913
ENSG0000010361,53.875,0.12728066403381863,0.6436647762048631,0.9902603766051399,GENE_10360
ENSG0000001982,8.625,-0.12553088208385899,0.5936657701953383,0.9902603766051399,GENE_1981
ENSG0000014068,14.375,-0.025090980962830495,0.8797660332104114,0.9903557597115324,GENE_14067
ENSG0000002873,3.625,-0.2995602818589078,0.8800190101435836,0.9905661978203328,GENE_2872
ENSG0000013255,37.125,0.02914634565951651,0.880134836351337,0.9905962509675696,GENE_13254
ENSG0000001833,239.875,-0.013532413306850533,0.8802438286097823,0.9905962509675696,GENE_1832
ENSG0000013056,56.75,0.05084914149575295,0.8802136961180722,0.9905962509675696,GENE_13055
ENSG0000003474,13.0,-0.11103131238874384,0.8804739955484976,0.9907809402271165,GENE_3473
ENSG0000009494,103.0,-0.007003387737762542,0.8808889943263967,0.9908019582255512,GENE_9493
ENSG0000003893,19.625,0.05514155419246085,0.8806543759151113,0.9908019582255512,GENE_3892
ENSG0000001119,74.625,0.004833153735943534,0.880832924004614,0.9908019582255512,GENE_1118
ENSG0000013926,25.75,0.028014376169596473,0.880619775397254,0.9908019582255512,GENE_13925
ENSG0000011424,35.0,-0.06183925381786273,0.8806909953277604,0.9908019582255512,GENE_11423
ENSG0000007403,46.625,0.054155770046905444,0.8808272156787802,0.9908019582255512,GENE_7402
ENSG0000002886,28.625,0.08822718301173532,0.8810688390212565,0.990929938165918,GENE_2885
ENSG0000010773,206.875,-0.01569109771946651,0.881217096415954,0.9910223756364754,GENE_10772
ENSG0000014178,3.375,-0.3219280948873623,0.8813411035678602,0.9910733844738481,GENE_14177
ENSG0000008853,4.75,-0.15200309344504995,0.8813945965920755,0.9910733844738481,GENE_8852
ENSG0000007549,169.125,0.014928241527384622,0.8817541306289984,0.9911061790509537,GENE_7548
ENSG0000012073,87.0,-0.024874668639029377,0.8816436943092956,0.9911061790509537,GENE_12072
ENSG0000007534,29.0,0.024874668639029162,0.8817265417939639,0.9911061790509537,GENE_7533
ENSG0000002359,5.625,-0.06413033741971558,0.8816767250374209,0.9911061790509537,GENE_2358
ENSG0000012014,192.375,-0.013124021999890323,0.8817011417382854,0.9911061790509537,GENE_12013
ENSG0000005131,115.125,0.009398698002249559,0.8821962674547165,0.9911480789385564,GENE_5130
ENSG0000003061,98.75,-0.021914776428440558,0.8823200198711029,0.9911480789385564,GENE_3060
ENSG0000010686,19.625,0.09192248944103935,0.8823179162801604,0.9911480789385564,GENE_10685
ENSG0000006688,15.125,-0.07155326102503388,0.8821417214184518,0.9911480789385564,GENE_6687
ENSG0000014451,47.875,-0.05274146207197329,0.8819265669612263,0.9911480789385564,GENE_14450
ENSG0000005108,64.25,0.01122725542325412,0.8821152804018944,0.9911480789385564,GENE_5107
ENSG0000006498,317.25,0.009095034319685398,0.8819369256501468,0.9911480789385564,GENE_6497
ENSG0000000443,4.5,-0.1604646721932461,0.8821649994953394,0.9911480789385564,GENE_442
ENSG0000011506,67.0,-0.04306872189188598,0.8824698031748989,0.9912421033116282,GENE_11505
ENSG0000005485,2.75,0.2630344058337938,0.8825548211434605,0.9912633708088288,GENE_5484
ENSG0000002053,20.25,0.0,0.8826700760902435,0.991318593991738,GENE_2052
ENSG0000008209,10.875,0.033166863935199374,0.8827951231172282,0.9913848054771597,GENE_8208
ENSG0000008450,100.875,-0.01787749073025599,0.8828850874245142,0.9914116118706179,GENE_8449
ENSG0000014082,859.625,0.013006790519086361,0.8830752370053272,0.9915019819907391,GENE_14081
ENSG0000001870,29.125,0.03715299841746614,0.8830977652930849,0.9915019819907391,GENE_1869
ENSG0000009449,33.25,0.021695071099318976,0.8868440942124298,0.9915086950811302,GENE_9448
ENSG0000014386,79.5,-0.01814734671025936,0.8835176052949673,0.9915086950811302,GENE_14385
ENSG0000013529,776.375,0.00325193030497339,0.8860314996460092,0.9915086950811302,GENE_13528
ENSG0000012156,14.0,-0.10309349296410361,0.8845091698368959,0.9915086950811302,GENE_12155
ENSG0000000659,73.375,0.024578022720665834,0.8852597758970534,0.9915086950811302,GENE_658
ENSG0000011284,32.75,-0.02202630632999891,0.8863214089583551,0.9915086950811302,GENE_11283
ENSG0000014056,231.625,0.007785744966595214,0.8869442835366116,0.9915086950811302,GENE_14055
ENSG0000007336,91.125,0.003958013568683296,0.8843207890299403,0.9915086950811302,GENE_7335
ENSG0000011129,20.5,-0.1761569551538269,0.8867279474800005,0.9915086950811302,GENE_11128
ENSG0000002595,197.75,0.04742534619273668,0.8857568589541365,0.9915086950811302,GENE_2594
ENSG0000010016,57.5,0.06273575534796275,0.8836321938395877,0.9915086950811302,GENE_10015
ENSG0000006339,66.875,-0.02696704760026932,0.8856595238502594,0.9915086950811302,GENE_6338
ENSG0000005833,11.5,0.06273575534796275,0.8858809811654258,0.9915086950811302,GENE_5832
ENSG0000004796,11.125,-0.09729720135491486,0.8848837879728292,0.9915086950811302,GENE_4795
ENSG0000011148,89.0,-0.04052780658261022,0.8864164143793689,0.9915086950811302,GENE_11147
ENSG0000014304,7.625,-0.047305714778356635,0.8835839270623997,0.9915086950811302,GENE_14303
ENSG0000012654,88.625,0.012209057695217521,0.8852501658495735,0.9915086950811302,GENE_12653
ENSG0000005364,15.0,-0.048094288201045075,0.884828829187725,0.9915086950811302,GENE_5363
ENSG0000012254,207.75,-0.010416615945338312,0.8857883795130312,0.9915086950811302,GENE_12253
ENSG0000008014,55.375,0.08469716457528129,0.8862250026650096,0.9915086950811302,GENE_8013
ENSG0000003552,6.875,-0.15754127698647993,0.88638405000401,0.9915086950811302,GENE_3551
ENSG0000004255,85.375,0.012673830035110521,0.8850830159599021,0.9915086950811302,GENE_4254
ENSG0000007517,791.875,0.0031882776310474645,0.8869504542694816,0.9915086950811302,GENE_7516
ENSG0000001231,20.375,0.017702001733459045,0.8848359093800346,0.9915086950811302,GENE_1230
ENSG0000010759,97.5,-0.007398452321160314,0.8840248800430299,0.9915086950811302,GENE_10758
ENSG0000009973,185.75,0.02330109936368126,0.8840405664122225,0.9915086950811302,GENE_9972
ENSG0000014102,26.25,-0.13750352374993496,0.8861838199736785,0.9915086950811302,GENE_14101
ENSG0000008743,69.5,-0.01037914577999918,0.8845879229379656,0.9915086950811302,GENE_8742
ENSG0000002738,94.375,-0.049687124100352836,0.8865180987131445,0.9915086950811302,GENE_2737
ENSG0000008359,22.25,-0.0324214776923775,0.8871358797789233,0.9915086950811302,GENE_8358
ENSG0000001051,26.5,0.0,0.8864309016774539,0.9915086950811302,GENE_1050
ENSG0000000406,145.5,-0.0099154688650828,0.8850227150663994,0.9915086950811302,GENE_405
ENSG0000003636,82.875,0.03046528072705096,0.8858736227184374,0.9915086950811302,GENE_3635
ENSG0000005885,6.0,0.36257007938470837,0.8869396493968713,0.9915086950811302,GENE_5884
ENSG0000003848,34.0,0.14864408135513527,0.8833416086097344,0.9915086950811302,GENE_3847
ENSG0000012110,36.875,-0.0293439615821443,0.8843080641116341,0.9915086950811302,GENE_12109
ENSG0000000294,203.5,-0.024813548500024443,0.8859082960320139,0.9915086950811302,GENE_293
ENSG0000006796,447.0,0.019365324866931214,0.8866310219094197,0.9915086950811302,GENE_6795
ENSG0000002636,284.375,0.013951445382595995,0.8870897435197125,0.9915086950811302,GENE_2635
ENSG0000011412,4.25,0.0,0.8865232656162294,0.9915086950811302,GENE_11411
ENSG0000000247,26.75,0.0,0.8865481496061915,0.9915086950811302,GENE_246
ENSG0000007935,37.625,0.028758992981424036,0.8867156034531163,0.9915086950811302,GENE_7934
ENSG0000013070,24.0,0.09019780897157816,0.8838568402615603,0.9915086950811302,GENE_13069
ENSG0000011581,46.25,0.015596855051018587,0.887044970557717,0.9915086950811302,GENE_11580
ENSG0000004532,228.125,-0.011067303902836905,0.8865403753562557,0.9915086950811302,GENE_4531
ENSG0000010997,84.375,0.029923636550120238,0.884851507542804,0.9915086950811302,GENE_10996
ENSG0000014465,833.125,-0.004762088479732586,0.8849076698316821,0.9915086950811302,GENE_14464
ENSG0000003745,16.5,0.0874628412503394,0.8855776210368418,0.9915086950811302,GENE_3744
ENSG0000013377,31.375,0.05748549466076028,0.8855642622425859,0.9915086950811302,GENE_13376
ENSG0000004301,32.625,0.18820373516062122,0.8842262616490002,0.9915086950811302,GENE_4300
ENSG0000012834,409.875,0.006159732008325654,0.8870913395245383,0.9915086950811302,GENE_12833
ENSG0000005774,20.75,-0.06954093325307711,0.8843759203564279,0.9915086950811302,GENE_5773
ENSG0000010951,17.5,-0.041222662726512954,0.8843827417733678,0.9915086950811302,GENE_10950
ENSG0000002805,49.625,-0.036341847063720394,0.8832337781878975,0.9915086950811302,GENE_2804
ENSG0000008501,2330.25,0.0037146980056626437,0.8855475653618899,0.9915086950811302,GENE_8500
ENSG0000007340,345.625,-0.013566129279294655,0.8859775569272981,0.9915086950811302,GENE_7339
ENSG0000011881,60.875,-0.017774701727976103,0.8840092485735291,0.9915086950811302,GENE_11880
ENSG0000006533,553.0,-0.01173989784609759,0.8853785670350186,0.9915086950811302,GENE_6532
ENSG0000002921,18.75,-0.03847414781463567,0.8853970855106438,0.9915086950811302,GENE_2920
ENSG0000001690,41.625,-0.008664861127127537,0.8836674826486788,0.9915086950811302,GENE_1689
ENSG0000000816,5.25,0.0,0.885351737404714,0.9915086950811302,GENE_815
ENSG0000006042,341.125,0.009515795120197774,0.8873397870048687,0.9915532893402345,GENE_6041
ENSG0000003446,10.25,-0.07038932789139803,0.8873740904068872,0.9915532893402345,GENE_3445
ENSG0000012322,196.5,0.029368852156765827,0.8872591791620589,0.9915532893402345,GENE_12321
ENSG0000000461,1042.25,0.011765867897828195,0.887443333719159,0.9915567974515742,GENE_460
ENSG0000001502,22.0,0.032789935117669415,0.8875858864725634,0.9915683545906347,GENE_1501
ENSG0000006262,178.5,0.00808234629785853,0.8875857845413084,0.9915683545906347,GENE_6261
ENSG0000009264,16.375,0.02202630632999885,0.8877793024949423,0.9916367218276964,GENE_9263
ENSG0000004966,38.0,0.037967850199020416,0.8877493275614983,0.9916367218276964,GENE_4965
ENSG0000009228,24.875,-0.07251249978436798,0.8879543813277402,0.9917584303734999,GENE_9227
ENSG0000012997,48.375,-0.06711419585853691,0.8880883557663755,0.9918342146151167,GENE_12996
ENSG0000014308,36.125,0.08988550351719511,0.8883512138099504,0.9920539165536969,GENE_14307
ENSG0000007160,32.25,-0.022367813028454427,0.8885671776750101,0.9921163213534375,GENE_7159
ENSG0000012799,3.125,0.11547721741993588,0.8886716595803191,0.9921163213534375,GENE_12798
ENSG0000001907,4.125,-0.08746284125033943,0.8886014429815222,0.9921163213534375,GENE_1906
ENSG0000002770,40.5,-0.05343925896146044,0.8886214145091749,0.9921163213534375,GENE_2769
ENSG0000002023,432.75,0.016669105610897732,0.8890468677433787,0.992137856283328,GENE_2022
ENSG0000002273,19.875,-0.05444778402237646,0.8895642729048895,0.992137856283328,GENE_2272
ENSG0000000250,102.125,-0.010595115239199012,0.889834696913865,0.992137856283328,GENE_249
ENSG0000013195,11.625,0.09310940439148145,0.8907413673711717,0.992137856283328,GENE_13194
ENSG0000011642,46.375,-0.023332503830623724,0.8891550027017711,0.992137856283328,GENE_11641
ENSG0000004744,102.125,-0.017658666496506648,0.8906373967054458,0.992137856283328,GENE_4743
ENSG0000009178,27.75,-0.025995208532944573,0.8906699184093124,0.992137856283328,GENE_9177
ENSG0000007083,19.875,-0.12711191790333934,0.8906988545531203,0.992137856283328,GENE_7082
ENSG0000007771,207.375,-0.008696198969817517,0.8903133291345563,0.992137856283328,GENE_7770
ENSG0000001573,85.0,-0.02545998499095391,0.8897144284573515,0.992137856283328,GENE_1572
ENSG0000002586,24.875,-0.07251249978436798,0.8907388131020646,0.992137856283328,GENE_2585
ENSG0000014828,546.75,0.010554743306813812,0.8907078924696845,0.992137856283328,GENE_14827
ENSG0000001398,13.875,0.07800251200127316,0.8894936369871678,0.992137856283328,GENE_1397
ENSG0000001705,108.125,0.01000717335538132,0.8900552841802584,0.992137856283328,GENE_1704
ENSG0000005615,27.75,0.10402306454322828,0.8906562237742006,0.992137856283328,GENE_5614
ENSG0000000623,896.875,0.006836477098063037,0.8894230801785443,0.992137856283328,GENE_622
ENSG0000003912,68.25,-0.04227980349256413,0.8902296992772094,0.992137856283328,GENE_3911
ENSG0000009121,2.875,0.12553088208385882,0.889924221641652,0.992137856283328,GENE_9120
ENSG0000007254,233.5,-0.015446561271121545,0.889439356604469,0.992137856283328,GENE_7253
ENSG0000012489,67.875,0.047828525090615234,0.8906642658646686,0.992137856283328,GENE_12488
ENSG0000003894,5.0,0.0,0.8899451739977235,0.992137856283328,GENE_3893
ENSG0000012954,9.0,0.16046467219324612,0.8907087597023968,0.992137856283328,GENE_12953
ENSG0000004109,42.25,-0.017073513358941406,0.8893357214341441,0.992137856283328,GENE_4108
ENSG0000012140,239.375,0.025615101814663775,0.8899421167871884,0.992137856283328,GENE_12139
ENSG0000011198,806.875,0.005811018090846791,0.889219120291743,0.992137856283328,GENE_11197
ENSG0000001961,51.125,0.04938802696216348,0.8900327743628766,0.992137856283328,GENE_1960
ENSG0000010692,209.5,-0.017216135576534602,0.8901484338732958,0.992137856283328,GENE_10691
ENSG0000007710,15.25,0.0,0.8893552497555791,0.992137856283328,GENE_7709
ENSG0000005572,25.75,-0.08406426478847447,0.8905561268577343,0.992137856283328,GENE_5571
ENSG0000006039,179.375,-0.022118405984719966,0.8889868417513072,0.992137856283328,GENE_6038
ENSG0000006364,149.0,0.009682553397339188,0.8890865899021648,0.992137856283328,GENE_6363
ENSG0000000502,969.5,-0.0066963788959808045,0.8909255720352535,0.9922693481236117,GENE_501
ENSG0000013025,64.0,-0.01127111233502013,0.8917630547333959,0.9923230277654683,GENE_13024
ENSG0000003562,15.5,0.0,0.89339593570015,0.9923230277654683,GENE_3561
ENSG0000011116,112.375,0.04172712560972338,0.8914625345368077,0.9923230277654683,GENE_11115
ENSG0000008889,51.75,-0.013939190957873729,0.8924534686117823,0.9923230277654683,GENE_8888
ENSG0000004820,32.25,-0.044738314765284504,0.8922418348047061,0.9923230277654683,GENE_4819
ENSG0000005546,5.375,0.06711419585853703,0.8920215157855311,0.9923230277654683,GENE_5545
ENSG0000005071,12.0,-0.06012099243757091,0.8927499816153914,0.9923230277654683,GENE_5070
ENSG0000007870,168.75,0.012824040357583555,0.8935004187761677,0.9923230277654683,GENE_7869
ENSG0000014946,728.375,0.015350598322437447,0.8931037998457663,0.9923230277654683,GENE_14945
ENSG0000000847,90.75,0.0476967420312965,0.8935224761294462,0.9923230277654683,GENE_846
ENSG0000011275,162.25,0.022229947383465523,0.8925801898557348,0.9923230277654683,GENE_11274
ENSG0000005374,57.375,0.056583528366367514,0.8920740426457175,0.9923230277654683,GENE_5373
ENSG0000002597,19.75,-0.18286405714981055,0.8928280007685505,0.9923230277654683,GENE_2596
ENSG0000014583,89.5,0.0,0.89118203906525,0.9923230277654683,GENE_14582
ENSG0000003429,107.625,0.02345897282398896,0.8916667101264153,0.9923230277654683,GENE_3428
ENSG0000002600,28.625,0.03780203271238447,0.8935152895830835,0.9923230277654683,GENE_2599
